paidwork,lwage,men,malay,chinese,indian,age,agesq,gexpr,gexprsq,yprim,ysec,fail,urban,unearn,househ,amtland,unearnx
1,-.30110508,0,0,0,1,32,10.24,15,2.25,6,5,1,1,0,0,0,1
1,.4803347,0,1,0,0,36,12.96,24,5.7600002,6,0,0,1,0,.69999999,0,1
0,0,0,1,0,0,28,7.8400002,11,1.21,6,5,0,1,0,.69999999,0,1
0,0,0,1,0,0,43,18.49,27,7.29,6,4,0,1,.41100001,0,.5,0
0,0,0,1,0,0,15,2.25,1,.0099999998,6,2,0,1,.41100001,0,.5,0
0,0,0,1,0,0,18,3.24,0,0,6,7,1,1,.41100001,0,.5,0
1,.82905555,0,0,1,0,48,23.040001,31,9.6099997,6,5,0,1,0,0,0,0
0,0,0,0,1,0,26,6.7600002,9,.81,6,5,0,1,0,.60000002,0,1
1,.5149402,0,0,1,0,40,16,31,9.6099997,3,0,0,1,0,0,0,1
0,0,0,0,1,0,22,4.8400002,3,.090000004,6,7,1,1,0,0,0,0
0,0,0,0,1,0,27,7.29,10,1,6,5,1,1,0,0,0,1
0,0,0,0,1,0,28,7.8400002,15,2.25,6,1,0,1,0,0,0,1
1,-.78661293,0,1,0,0,30,9,15,2.25,6,3,0,1,0,0,0,1
0,0,0,0,1,0,28,7.8400002,16,2.5599999,6,0,0,1,.02,.60000002,0,0
0,0,0,0,0,1,40,16,25,6.25,6,3,1,1,.204,0,0,0
0,0,0,0,1,0,41,16.809999,35,12.25,0,0,0,1,0,0,0,0
0,0,0,0,1,0,32,10.24,20,4,6,0,0,1,0,0,0,1
0,0,0,1,0,0,40,16,27,7.29,6,1,0,1,.60000002,.60000002,0,0
0,0,0,1,0,0,16,2.5599999,1,.0099999998,6,3,0,1,.60000002,.60000002,0,0
1,.97070605,0,0,1,0,25,6.25,7,.49000001,6,6,0,1,0,0,0,0
0,0,0,0,1,0,38,14.44,26,6.7600002,6,0,0,1,.36000001,.60000002,0,0
1,.91243714,0,0,1,0,40,16,24,5.7600002,6,4,0,1,.23999999,.60000002,0,0
0,0,0,0,1,0,41,16.809999,24,5.7600002,6,5,0,1,0,.60000002,0,0
0,0,0,0,1,0,15,2.25,1,.0099999998,6,2,0,1,0,.60000002,0,0
1,1.1339794,0,0,1,0,26,6.7600002,11,1.21,6,3,1,1,0,.60000002,0,1
1,.61672294,0,0,1,0,59,34.810001,53,28.09,0,0,0,1,0,.60000002,0,1
0,0,0,0,1,0,34,11.56,21,4.4099998,6,1,0,1,0,.60000002,0,1
1,-.12163661,0,1,0,0,32,10.24,17,2.8900001,6,3,1,1,0,.60000002,0,1
1,1.9976264,0,1,0,0,35,12.25,18,3.24,6,5,0,1,0,.60000002,0,1
0,0,0,0,1,0,39,15.21,27,7.29,6,0,0,1,0,.60000002,0,1
0,0,0,0,1,0,19,3.6099999,0,0,6,7,1,1,1.4400001,0,.5,0
0,0,0,0,1,0,44,19.360001,32,10.24,6,0,0,1,1.4400001,0,.5,0
0,0,0,0,1,0,18,3.24,0,0,6,6,0,1,1.4400001,0,.5,0
0,0,0,0,1,0,20,4,5,.25,6,3,1,1,0,.40000001,0,0
0,0,0,0,1,0,50,25,44,19.360001,0,0,0,1,0,.40000001,0,0
1,1.4216615,0,0,1,0,23,5.29,8,.63999999,6,3,1,1,0,.40000001,0,0
0,0,0,0,1,0,17,2.8900001,1,.0099999998,6,4,0,1,0,.40000001,0,0
0,0,0,1,0,0,39,15.21,33,10.89,0,0,0,1,0,0,0,0
0,0,0,1,0,0,17,2.8900001,1,.0099999998,6,4,0,1,0,0,0,0
1,.42845878,0,0,1,0,43,18.49,31,9.6099997,6,0,0,1,0,.40000001,0,1
0,0,0,0,1,0,32,10.24,20,4,6,0,0,1,0,.40000001,0,1
0,0,0,0,0,1,21,4.4099998,6,.36000001,6,3,1,0,.18000001,.30000001,.029999999,0
0,0,0,0,0,1,49,24.01,40,16,3,0,0,0,.18000001,.30000001,.029999999,0
0,0,0,0,0,1,18,3.24,1,.0099999998,6,5,0,0,.18000001,.30000001,.029999999,0
0,0,0,0,0,1,17,2.8900001,1,.0099999998,6,4,0,0,.18000001,.30000001,.029999999,0
1,.044936594,0,0,1,0,25,6.25,13,1.6900001,6,0,0,0,0,.30000001,0,0
1,.25350317,0,0,1,0,54,29.16,45,20.25,3,0,0,0,0,.30000001,0,0
0,0,0,0,1,0,29,8.4099998,17,2.8900001,6,0,0,0,0,.30000001,0,1
1,.224988,0,0,0,1,19,3.6099999,2,.039999999,6,5,1,0,0,.30000001,0,1
1,-.077961542,0,0,0,1,54,29.16,47,22.09,1,0,0,0,0,.30000001,0,1
1,-.3811478,0,0,0,1,24,5.7600002,12,1.4400001,6,0,0,0,0,.30000001,0,1
0,0,0,0,1,0,36,12.96,30,9,0,0,0,0,0,.30000001,0,1
0,0,0,0,1,0,41,16.809999,33,10.89,2,0,0,0,0,0,0,1
0,0,0,0,1,0,36,12.96,17,2.8900001,6,7,1,0,0,0,0,0
0,0,0,0,1,0,36,12.96,28,7.8400002,2,0,0,0,0,0,0,1
1,-.33669603,0,0,1,0,22,4.8400002,3,.090000004,6,7,1,0,.89999998,.30000001,1.5,0
0,0,0,0,1,0,46,21.16,29,8.4099998,6,5,1,0,.89999998,.30000001,1.5,0
0,0,0,0,1,0,16,2.5599999,1,.0099999998,6,3,0,0,.89999998,.30000001,1.5,0
0,0,0,0,1,0,33,10.89,19,3.6099999,6,2,0,0,0,.30000001,0,1
1,.73808378,0,0,1,0,23,5.29,6,.36000001,6,5,0,0,0,0,.5,0
0,0,0,1,0,0,36,12.96,21,4.4099998,6,3,1,0,.050000001,0,0,0
1,-1.0742949,0,1,0,0,39,15.21,27,7.29,6,0,0,0,0,.30000001,0,0
0,0,0,1,0,0,18,3.24,1,.0099999998,6,5,0,0,0,.30000001,0,0
0,0,0,1,0,0,45,20.25,30,9,6,3,0,0,0,.30000001,.050000001,0
1,1.4957695,0,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,.30000001,.050000001,0
0,0,0,1,0,0,20,4,5,.25,6,3,0,0,0,.30000001,.050000001,0
0,0,0,0,0,1,39,15.21,25,6.25,6,2,0,0,.021500001,.30000001,0,0
0,0,0,0,1,0,29,8.4099998,12,1.4400001,6,5,0,0,0,.30000001,0,0
0,0,0,0,1,0,57,32.490002,51,26.01,0,0,0,0,0,.30000001,0,0
0,0,0,0,1,0,31,9.6099997,19,3.6099999,6,0,0,0,0,.30000001,0,0
0,0,0,0,1,0,32,10.24,20,4,6,0,0,0,0,.30000001,0,0
1,-.0038535693,0,1,0,0,23,5.29,6,.36000001,6,5,1,0,.0099999998,0,0,0
0,0,0,1,0,0,51,26.01,42,17.639999,3,0,0,0,.0099999998,0,0,0
0,0,0,1,0,0,37,13.69,22,4.8400002,6,3,0,0,.0099999998,0,0,0
1,-.0038535693,0,1,0,0,22,4.8400002,7,.49000001,6,3,0,0,.0099999998,0,0,0
0,0,0,0,1,0,31,9.6099997,19,3.6099999,6,0,0,0,0,.30000001,0,1
0,0,0,0,1,0,33,10.89,21,4.4099998,6,0,0,0,0,.30000001,0,1
0,0,0,0,1,0,37,13.69,25,6.25,6,0,0,0,0,.30000001,0,1
0,0,0,0,0,1,37,13.69,29,8.4099998,2,0,0,0,0,0,0,1
0,0,0,0,1,0,37,13.69,29,8.4099998,2,0,0,0,0,.30000001,0,1
0,0,0,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,.30000001,0,0
0,0,0,1,0,0,53,28.09,47,22.09,0,0,0,0,0,.30000001,0,0
0,0,0,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.30000001,0,0
0,0,0,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.30000001,0,0
0,0,0,1,0,0,51,26.01,45,20.25,0,0,0,0,0,0,0,1
0,0,0,1,0,0,33,10.89,27,7.29,0,0,0,0,0,0,.2,0
0,0,0,0,0,1,27,7.29,16,2.5599999,5,0,0,0,0,0,0,0
1,.32214737,0,0,0,1,19,3.6099999,7,.49000001,6,0,0,0,0,0,0,1
1,.12130957,0,0,0,1,39,15.21,33,10.89,0,0,0,0,0,0,0,1
0,0,0,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,.050000001,0
0,0,0,0,0,1,24,5.7600002,12,1.4400001,6,0,0,0,0,0,0,1
0,0,0,0,1,0,39,15.21,27,7.29,6,0,0,0,0,0,0,1
1,.048896994,0,0,0,1,17,2.8900001,11,1.21,0,0,0,0,0,0,0,1
0,0,0,1,0,0,43,18.49,31,9.6099997,6,0,0,0,0,0,1,0
1,.2838285,0,1,0,0,16,2.5599999,4,.16,6,0,0,0,0,0,1,0
0,0,0,1,0,0,21,4.4099998,9,.81,6,0,0,0,0,0,1,0
0,0,0,1,0,0,35,12.25,26,6.7600002,3,0,0,0,0,0,0,1
1,-.29153565,0,0,0,1,23,5.29,12,1.4400001,5,0,0,0,0,0,0,1
1,-.17481136,0,1,0,0,29,8.4099998,17,2.8900001,6,0,0,0,0,0,0,0
1,.29871711,0,0,0,1,31,9.6099997,19,3.6099999,6,0,0,0,.025,0,0,0
1,-.0038535693,0,1,0,0,44,19.360001,34,11.56,4,0,0,0,0,0,0,1
1,-.0038535693,0,1,0,0,33,10.89,20,4,6,1,0,0,0,0,0,1
0,0,0,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,0,0,1
1,.13590838,0,0,0,1,20,4,14,1.96,0,0,0,0,0,0,.1,0
0,0,0,0,0,1,40,16,23,5.29,6,5,1,0,0,0,0,1
0,0,0,1,0,0,50,25,44,19.360001,0,0,0,0,0,.1,.1,0
0,0,0,1,0,0,49,24.01,34,11.56,6,3,0,0,0,.1,.5,0
0,0,0,1,0,0,46,21.16,40,16,0,0,0,0,0,.1,.2,0
0,0,0,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,0,.1,.2,0
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,.72000003,.1,.2,0
0,0,0,1,0,0,62,38.439999,52,27.040001,4,0,0,0,.72000003,.1,.2,0
0,0,0,1,0,0,36,12.96,24,5.7600002,6,0,0,0,0,.050000001,0,0
0,0,0,1,0,0,46,21.16,35,12.25,5,0,0,0,.0099999998,.050000001,0,0
0,0,0,1,0,0,36,12.96,30,9,0,0,0,0,0,.050000001,1.1,0
0,0,0,1,0,0,60,36,54,29.16,0,0,0,0,0,.050000001,1.1,0
0,0,0,1,0,0,17,2.8900001,0,0,6,5,0,0,0,.050000001,1.1,0
0,0,0,1,0,0,16,2.5599999,4,.16,6,0,0,0,0,.050000001,1.1,0
0,0,0,0,0,1,29,8.4099998,17,2.8900001,6,0,0,1,0,0,0,1
0,0,0,1,0,0,27,7.29,10,1,6,5,1,1,0,0,0,0
0,0,0,1,0,0,31,9.6099997,16,2.5599999,6,3,0,1,0,0,0,0
1,.64847159,0,0,0,1,22,4.8400002,5,.25,6,5,1,1,0,0,0,0
1,-.51467919,0,0,0,1,55,30.25,47,22.09,2,0,0,1,0,0,0,0
1,.050634615,0,0,0,1,25,6.25,13,1.6900001,6,0,0,1,0,0,0,0
1,.64847159,0,0,0,1,21,4.4099998,6,.36000001,6,3,1,1,0,0,0,0
0,0,0,0,0,1,36,12.96,26,6.7600002,4,0,0,1,0,0,0,0
0,0,0,1,0,0,60,36,48,23.040001,6,0,0,1,0,.40000001,0,0
0,0,0,0,0,1,34,11.56,22,4.8400002,6,0,0,1,0,0,0,1
0,0,0,0,1,0,29,8.4099998,18,3.24,5,0,0,1,0,.40000001,0,1
0,0,0,1,0,0,35,12.25,23,5.29,6,0,0,1,.001,0,0,0
0,0,0,0,0,1,25,6.25,10,1,6,3,1,1,0,.45833334,0,0
0,0,0,0,1,0,47,22.09,33,10.89,6,2,0,1,0,.45833334,0,0
0,0,0,0,1,0,33,10.89,16,2.5599999,6,5,0,1,0,0,1.6,0
0,0,0,0,0,1,39,15.21,26,6.7600002,6,1,0,1,0,.45833334,0,1
0,0,0,0,0,1,16,2.5599999,1,.0099999998,6,3,0,1,0,.45833334,0,1
1,.21928999,0,0,1,0,21,4.4099998,4,.16,6,5,0,1,0,.45833334,0,1
0,0,0,0,1,0,42,17.639999,36,12.96,0,0,0,1,0,.45833334,0,1
0,0,0,0,1,0,17,2.8900001,2,.039999999,6,3,0,1,0,.45833334,0,1
0,0,0,1,0,0,37,13.69,28,7.8400002,3,0,0,0,.0060000001,.079999998,1,0
0,0,0,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,.0060000001,.079999998,1,0
0,0,0,1,0,0,65,42.25,59,34.810001,0,0,0,0,.0060000001,.079999998,1,0
1,.26808015,0,1,0,0,30,9,24,5.7600002,0,0,0,0,.0060000001,.079999998,1,0
0,0,0,1,0,0,27,7.29,17,2.8900001,4,0,0,0,0,.079999998,0,1
0,0,0,1,0,0,26,6.7600002,7,.49000001,6,7,1,0,0,.079999998,.2,0
1,1.9558387,0,1,0,0,26,6.7600002,6,.36000001,6,8,0,0,0,.079999998,.02,0
0,0,0,1,0,0,39,15.21,27,7.29,6,0,0,0,.0096000005,.079999998,1,0
0,0,0,1,0,0,45,20.25,39,15.21,0,0,0,0,.098999999,.079999998,1,0
0,0,0,1,0,0,16,2.5599999,4,.16,6,0,0,0,.098999999,.079999998,1,0
0,0,0,1,0,0,15,2.25,3,.090000004,6,0,0,0,.098999999,.079999998,1,0
0,0,0,1,0,0,37,13.69,27,7.29,4,0,0,0,0,.079999998,1,0
0,0,0,1,0,0,16,2.5599999,1,.0099999998,6,3,0,0,0,.079999998,1,0
0,0,0,1,0,0,33,10.89,27,7.29,0,0,0,0,0,.079999998,0,0
0,0,0,1,0,0,37,13.69,31,9.6099997,0,0,0,0,.0060000001,.079999998,1.1,0
0,0,0,1,0,0,37,13.69,25,6.25,6,0,0,0,.064999998,.079999998,1.2,0
0,0,0,1,0,0,17,2.8900001,2,.039999999,6,3,1,0,.064999998,.079999998,1.2,0
1,.36078954,0,1,0,0,33,10.89,26,6.7600002,1,0,0,0,0,.079999998,1,0
0,0,0,1,0,0,18,3.24,12,1.4400001,0,0,0,0,.0070000002,.079999998,.89999998,0
0,0,0,1,0,0,52,27.040001,46,21.16,0,0,0,0,.0070000002,.079999998,.89999998,0
0,0,0,1,0,0,20,4,3,.090000004,6,5,0,0,.0070000002,.079999998,.89999998,0
0,0,0,1,0,0,38,14.44,26,6.7600002,6,0,0,0,0,.079999998,1,0
0,0,0,1,0,0,18,3.24,1,.0099999998,6,5,0,0,0,.079999998,1,0
0,0,0,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,.079999998,1,0
0,0,0,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,.079999998,1,0
0,0,0,1,0,0,29,8.4099998,17,2.8900001,6,0,0,0,0,.079999998,1.1,0
0,0,0,1,0,0,51,26.01,43,18.49,2,0,0,0,0,.079999998,1,0
0,0,0,1,0,0,47,22.09,36,12.96,5,0,0,0,.32499999,.079999998,1,0
0,0,0,1,0,0,16,2.5599999,1,.0099999998,6,3,0,0,.32499999,.079999998,1,0
0,0,0,1,0,0,32,10.24,26,6.7600002,0,0,0,0,0,.079999998,1,0
1,-.18617512,0,1,0,0,45,20.25,34,11.56,5,0,0,0,0,.079999998,1,0
1,1.4594018,0,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,.079999998,1,0
0,0,0,1,0,0,16,2.5599999,0,0,6,4,0,0,0,.079999998,1,0
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,0,.079999998,1,0
0,0,0,1,0,0,36,12.96,24,5.7600002,6,0,0,0,0,.079999998,.89999998,0
1,.40161154,0,1,0,0,31,9.6099997,19,3.6099999,6,0,0,0,.14,.079999998,1,0
0,0,0,1,0,0,36,12.96,24,5.7600002,6,0,0,0,.0015,.079999998,1,0
0,0,0,1,0,0,38,14.44,32,10.24,0,0,0,0,0,.079999998,1,0
1,.49432093,0,1,0,0,48,23.040001,39,15.21,3,0,0,0,0,.075000003,1,0
0,0,0,1,0,0,17,2.8900001,1,.0099999998,6,4,0,0,0,.075000003,1,0
0,0,0,1,0,0,19,3.6099999,2,.039999999,6,5,0,0,0,.075000003,1,0
0,0,0,1,0,0,30,9,22,4.8400002,2,0,0,0,0,0,0,0
1,-.0038535693,0,1,0,0,29,8.4099998,14,1.96,6,3,0,0,0,.075000003,1,0
0,0,0,1,0,0,65,42.25,59,34.810001,0,0,0,0,0,.075000003,1,0
0,0,0,1,0,0,45,20.25,39,15.21,0,0,0,0,0,.075000003,1,0
0,0,0,1,0,0,20,4,5,.25,6,3,1,0,0,.075000003,1,0
0,0,0,1,0,0,34,11.56,22,4.8400002,6,0,0,0,0,.18700001,1.1,0
0,0,0,1,0,0,25,6.25,10,1,6,3,0,0,0,.18700001,1,0
0,0,0,1,0,0,31,9.6099997,15,2.25,6,4,0,0,0,.18700001,1,0
0,0,0,1,0,0,24,5.7600002,17,2.8900001,1,0,0,0,0,.18700001,1,0
0,0,0,1,0,0,20,4,8,.63999999,6,0,0,0,0,.18700001,1,0
0,0,0,1,0,0,64,40.959999,58,33.639999,0,0,0,0,0,.18700001,1,0
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,0,.18700001,0,0
0,0,0,1,0,0,36,12.96,24,5.7600002,6,0,0,0,0,.18700001,1,0
0,0,0,1,0,0,27,7.29,15,2.25,6,0,0,0,0,.18700001,1,0
0,0,0,1,0,0,30,9,15,2.25,6,3,0,0,0,.024,2.0999999,0
0,0,0,1,0,0,31,9.6099997,19,3.6099999,6,0,0,0,0,.024,.1,0
0,0,0,1,0,0,32,10.24,15,2.25,6,5,1,0,.050000001,.024,1.1,0
0,0,0,1,0,0,33,10.89,24,5.7600002,3,0,0,0,0,.024,1,0
0,0,0,1,0,0,33,10.89,21,4.4099998,6,0,0,0,0,.024,0,0
0,0,0,1,0,0,27,7.29,16,2.5599999,5,0,0,0,0,.024,0,0
0,0,0,0,1,0,27,7.29,15,2.25,6,0,0,0,0,0,0,1
0,0,0,0,1,0,57,32.490002,50,25,1,0,0,0,0,0,0,1
0,0,0,0,1,0,27,7.29,15,2.25,6,0,0,0,0,0,0,1
0,0,0,0,1,0,48,23.040001,42,17.639999,0,0,0,0,0,0,0,0
0,0,0,0,1,0,16,2.5599999,1,.0099999998,6,3,1,0,0,0,0,0
0,0,0,1,0,0,39,15.21,27,7.29,6,0,0,0,0,.1,0,1
1,.9649471,0,1,0,0,31,9.6099997,13,1.6900001,6,6,0,0,.34999999,0,.30000001,0
0,0,0,0,1,0,35,12.25,24,5.7600002,5,0,0,0,0,.1,0,1
1,.46615005,0,1,0,0,20,4,5,.25,6,3,0,0,0,.1,0,0
0,0,0,1,0,0,42,17.639999,30,9,6,0,0,0,0,.1,0,0
0,0,0,1,0,0,26,6.7600002,11,1.21,6,3,1,0,0,.1,0,1
0,0,0,1,0,0,39,15.21,27,7.29,6,0,0,0,0,.1,0,1
0,0,0,1,0,0,29,8.4099998,17,2.8900001,6,0,0,0,.14399999,0,.029999999,0
0,0,0,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
0,0,0,0,1,0,32,10.24,18,3.24,6,2,0,0,0,0,0,1
0,0,0,1,0,0,31,9.6099997,19,3.6099999,6,0,0,0,.083999999,0,0,0
0,0,0,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,0
0,0,0,0,1,0,34,11.56,27,7.29,1,0,0,0,0,0,.30000001,0
0,0,0,1,0,0,20,4,7,.49000001,6,1,0,0,0,0,0,1
0,0,0,1,0,0,25,6.25,10,1,6,3,0,0,.00039999999,0,0,0
0,0,0,1,0,0,22,4.8400002,3,.090000004,6,7,0,0,0,0,0,1
0,0,0,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
0,0,0,1,0,0,23,5.29,6,.36000001,6,5,0,0,0,0,0,1
0,0,0,1,0,0,23,5.29,6,.36000001,6,5,0,0,0,0,0,1
0,0,0,1,0,0,27,7.29,12,1.4400001,6,3,0,0,0,0,0,1
0,0,0,0,0,1,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
0,0,0,1,0,0,41,16.809999,29,8.4099998,6,0,0,0,.0060000001,0,.55000001,0
0,0,0,1,0,0,22,4.8400002,5,.25,6,5,0,0,.0060000001,0,.55000001,0
0,0,0,0,1,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,0
0,0,0,1,0,0,32,10.24,20,4,6,0,0,0,.02,0,1.3,0
0,0,0,0,0,1,34,11.56,17,2.8900001,6,5,0,0,0,0,0,1
1,.98621857,0,1,0,0,42,17.639999,36,12.96,0,0,0,0,0,0,0,1
1,.2838285,0,0,0,1,32,10.24,20,4,6,0,0,0,0,0,0,1
0,0,0,0,1,0,30,9,24,5.7600002,0,0,0,0,0,0,0,1
1,.40161154,0,0,0,1,19,3.6099999,7,.49000001,6,0,0,0,0,0,0,0
1,.55576223,0,0,0,1,49,24.01,40,16,3,0,0,0,0,0,0,0
1,.40161154,0,0,0,1,20,4,8,.63999999,6,0,0,0,0,0,0,0
1,.97697568,0,0,0,1,38,14.44,26,6.7600002,6,0,0,0,0,0,0,1
0,0,0,1,0,0,64,40.959999,58,33.639999,0,0,0,0,0,.26666668,0,1
1,.49432093,0,1,0,0,47,22.09,41,16.809999,0,0,0,0,.000099999997,.26666668,1.2,0
0,0,0,1,0,0,29,8.4099998,20,4,3,0,0,0,0,.26666668,.2,0
0,0,0,1,0,0,22,4.8400002,7,.49000001,6,3,0,0,0,.26666668,1.6,0
0,0,0,1,0,0,40,16,29,8.4099998,5,0,0,0,0,.26666668,1.6,0
0,0,0,1,0,0,59,34.810001,53,28.09,0,0,0,0,0,.26666668,.69999999,0
1,.024317307,0,1,0,0,28,7.8400002,16,2.5599999,6,0,0,0,0,.26666668,.2,0
1,.10150695,0,1,0,0,22,4.8400002,7,.49000001,6,3,0,0,0,.26666668,.2,0
0,0,0,1,0,0,65,42.25,59,34.810001,0,0,0,0,0,.26666668,.2,0
0,0,0,1,0,0,18,3.24,1,.0099999998,6,5,0,0,0,.26666668,.30000001,0
0,0,0,1,0,0,51,26.01,45,20.25,0,0,0,0,0,.26666668,.30000001,0
0,0,0,1,0,0,60,36,54,29.16,0,0,0,0,0,.26666668,.30000001,0
1,-.0038535693,0,0,1,0,26,6.7600002,11,1.21,6,3,1,0,0,.34999999,0,1
1,1.7213452,0,1,0,0,36,12.96,19,3.6099999,6,5,0,0,0,0,.40000001,0
1,-.062694073,0,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,.34999999,0,1
0,0,0,0,1,0,18,3.24,3,.090000004,6,3,0,0,0,.34999999,.1,0
0,0,0,1,0,0,22,4.8400002,7,.49000001,6,3,0,0,0,.34999999,0,0
0,0,0,1,0,0,59,34.810001,53,28.09,0,0,0,0,0,.34999999,0,0
0,0,0,1,0,0,47,22.09,35,12.25,6,0,0,0,0,0,0,1
0,0,0,0,1,0,30,9,18,3.24,6,0,0,0,0,.34999999,0,0
0,0,0,0,1,0,57,32.490002,51,26.01,0,0,0,0,0,.34999999,0,0
1,.054415338,0,1,0,0,24,5.7600002,9,.81,6,3,0,0,.061999999,.34999999,.30000001,0
0,0,0,1,0,0,54,29.16,45,20.25,3,0,0,0,.061999999,.34999999,.30000001,0
1,1.8186775,0,0,1,0,32,10.24,15,2.25,6,5,0,1,0,.56666666,0,0
0,0,0,0,1,0,62,38.439999,53,28.09,3,0,0,1,0,.56666666,0,0
0,0,0,1,0,0,38,14.44,27,7.29,5,0,0,1,0,.56666666,0,0
0,0,0,0,1,0,26,6.7600002,14,1.96,6,0,0,1,0,.56666666,0,1
0,0,0,0,1,0,49,24.01,34,11.56,6,3,1,1,0,.56666666,0,0
0,0,0,0,1,0,30,9,15,2.25,6,3,1,1,0,.56666666,0,0
0,0,0,0,1,0,47,22.09,41,16.809999,0,0,0,1,0,.56666666,0,0
0,0,0,0,1,0,40,16,27,7.29,6,1,0,1,0,0,0,1
0,0,0,0,1,0,16,2.5599999,2,.039999999,6,2,0,1,0,0,0,1
1,-.12163661,0,1,0,0,26,6.7600002,11,1.21,6,3,1,1,0,.55000001,0,0
0,0,0,1,0,0,62,38.439999,54,29.16,2,0,0,1,0,.55000001,0,0
1,1.3723905,0,1,0,0,27,7.29,10,1,6,5,1,1,0,.55000001,0,0
0,0,0,1,0,0,19,3.6099999,2,.039999999,6,5,0,1,.050000001,.55000001,0,0
0,0,0,1,0,0,60,36,54,29.16,0,0,0,1,.050000001,.55000001,0,0
0,0,0,1,0,0,21,4.4099998,1,.0099999998,6,8,0,1,.050000001,.55000001,0,0
0,0,0,1,0,0,15,2.25,0,0,6,3,1,1,.050000001,.55000001,0,0
0,0,0,0,1,0,33,10.89,17,2.8900001,6,4,0,1,0,.55000001,.80000001,0
1,.37083989,0,0,1,0,24,5.7600002,7,.49000001,6,5,1,1,0,.55000001,.80000001,0
0,0,0,0,1,0,24,5.7600002,12,1.4400001,6,0,0,1,0,.55000001,0,0
1,-1.0742949,0,1,0,0,37,13.69,25,6.25,6,0,0,1,0,.55000001,0,1
0,0,0,0,1,0,25,6.25,13,1.6900001,6,0,0,1,0,0,0,1
0,0,0,0,1,0,43,18.49,29,8.4099998,6,2,0,1,.23999999,0,0,0
0,0,0,0,1,0,33,10.89,21,4.4099998,6,0,0,1,0,0,0,1
0,0,0,0,1,0,19,3.6099999,2,.039999999,6,5,0,1,0,0,0,1
0,0,0,0,1,0,43,18.49,35,12.25,2,0,0,1,0,0,0,1
0,0,0,0,1,0,31,9.6099997,19,3.6099999,6,0,0,1,0,0,0,1
0,0,0,1,0,0,27,7.29,10,1,6,5,1,1,0,.55000001,.050000001,0
0,0,0,1,0,0,59,34.810001,53,28.09,0,0,0,1,0,.55000001,.050000001,0
0,0,0,0,1,0,38,14.44,26,6.7600002,6,0,0,1,0,.55000001,0,1
1,1.4694521,0,0,0,1,47,22.09,30,9,6,5,0,1,0,.55000001,0,1
0,0,0,0,1,0,26,6.7600002,13,1.6900001,6,1,0,1,0,.55000001,0,1
0,0,0,1,0,0,38,14.44,26,6.7600002,6,0,0,1,.0124,.55000001,.30000001,0
0,0,0,1,0,0,15,2.25,0,0,6,3,0,1,.0124,.55000001,.30000001,0
0,0,0,1,0,0,57,32.490002,47,22.09,4,0,0,1,0,.55000001,0,0
0,0,0,0,0,1,31,9.6099997,25,6.25,0,0,0,1,0,0,0,0
0,0,0,1,0,0,30,9,13,1.6900001,6,5,0,1,0,0,0,0
1,1.4201812,0,1,0,0,38,14.44,23,5.29,6,3,0,1,0,0,0,1
0,0,0,1,0,0,17,2.8900001,0,0,6,5,1,1,0,0,0,1
0,0,0,0,1,0,40,16,34,11.56,0,0,0,0,.61799997,.25,.89999998,0
1,.33261865,0,0,1,0,19,3.6099999,5,.25,6,2,0,0,.61799997,.25,.89999998,0
0,0,0,0,1,0,54,29.16,48,23.040001,0,0,0,0,0,.25,0,1
1,.65539205,0,1,0,0,40,16,31,9.6099997,3,0,0,0,.0034,0,0,0
0,0,0,1,0,0,16,2.5599999,0,0,6,4,0,0,.0034,0,0,0
1,.49185842,0,0,0,1,42,17.639999,36,12.96,0,0,0,0,0,0,0,1
1,.63045311,0,0,1,0,26,6.7600002,14,1.96,6,0,0,0,0,0,0,1
1,.56051284,0,0,0,1,32,10.24,24,5.7600002,2,0,0,0,.039999999,0,.5,0
0,0,0,0,0,1,60,36,53,28.09,1,0,0,0,.039999999,0,.5,0
1,.16118994,0,1,0,0,27,7.29,15,2.25,6,0,0,0,0,0,0,1
0,0,0,1,0,0,45,20.25,38,14.44,1,0,0,0,.043200001,.40000001,.80000001,0
0,0,0,1,0,0,22,4.8400002,7,.49000001,6,3,0,0,.043200001,.40000001,.80000001,0
